Frame,Link,Parent,X_Position,X_Rotation,X_Velocity,Y_Position,Y_Rotation,Y_Velocity,Z_Position,Z_Rotation,Z_Velocity
11,LinkN3_Axis,LinkN3,-2.220446049250313e-16,0.0,0.0,0.0005000001983717084,-0.0,0.0,0.7800922989845276,0.0,0.0
11,LinkN4,LinkN3,-8.555407314649797e-17,0.0,0.0,-0.0002424090198474005,0.0,0.0,0.7800923585891724,0.0,0.0
11,LinkN4_Axis,LinkN4,-8.555407314649797e-17,0.0,0.0,1.829037366007924e-08,-0.0,0.0,0.9975202083587646,0.0,0.0
11,LinkN5,LinkN4,-8.555405329416327e-17,0.0,0.0,1.8319051164894518e-08,-0.0,0.0,0.9975202083587646,0.0,0.0
11,LinkN5_Axis,LinkN5,-8.555405329416327e-17,0.0,0.0,-0.06264996528625488,-0.0,0.0,1.179999589920044,0.0,0.0
11,LinkN6,LinkN5,-4.44088653984691e-17,0.0,0.0,-0.06264998018741608,0.0,0.0,1.1800000667572021,0.0,0.0
11,LinkN6.002,LinkN6,-8.555407314649797e-17,0.0,0.0,1.8304925575307607e-08,-0.0,0.0,1.260900616645813,0.0,0.0
11,LinkN7,LinkN6,-8.555407314649797e-17,0.0,0.0,1.8304925575307607e-08,-0.0,0.0,1.260900616645813,1.3971269130706787,0.0
12,LinkN0,Robot KUKA LBR Iiwa14,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
12,LinkN0-Axis,LinkN0,-3.489356004138244e-08,0.0,0.0,0.0,-0.0,0.0,0.1575000286102295,0.0,0.0
12,LinkN1,LinkN0,-3.489356359409612e-08,0.0,0.0,0.0,-0.0,0.0,0.15750004351139069,0.0,0.0
12,LinkN1-Axis,LinkN1,-1.5533406783063697e-09,0.0,0.0,4.268369124815763e-08,-0.0,0.0,0.3600671887397766,0.0,0.0
12,LinkN2,LinkN1,-1.5533409003509746e-09,0.0,0.0,-7.719138375250623e-05,-0.01680268906056881,-0.1038968414068222,0.3600672483444214,0.0,0.0
12,LinkN2-Axis,LinkN2,-1.5533406783063697e-09,0.0,0.0,9.596990757643198e-09,-0.0,0.0,0.5645002126693726,0.0,0.0
12,LinkN3,LinkN2,-1.5533406783063697e-09,0.0,0.0,9.595642502802093e-09,-0.0,0.0,0.5645001530647278,0.0,0.0
12,LinkN3_Axis,LinkN3,-2.220446049250313e-16,0.0,0.0,0.0005000001983717084,-0.0,0.0,0.7800922989845276,0.0,0.0
12,LinkN4,LinkN3,-8.555407314649797e-17,0.0,0.0,-0.0002424090198474005,0.0,0.0,0.7800923585891724,0.0,0.0
12,LinkN4_Axis,LinkN4,-8.555407314649797e-17,0.0,0.0,1.829037366007924e-08,-0.0,0.0,0.9975202083587646,0.0,0.0
